1	1344	416	2
1	1360	416	2
1	1376	416	2
1	1392	416	2
1	1408	416	2
1	1424	416	2
1	1440	416	2
1	1456	416	2
1	1472	416	2
1	1488	416	4
1	1536	416	3
1	1552	416	2
1	1568	416	2
1	1584	416	2
1	1600	416	4
1	1664	416	3
1	1680	416	2
1	1696	416	2
1	1712	416	2
1	1728	416	2
1	1744	416	2
1	1760	416	2
1	1776	416	2
1	1792	416	2
1	1808	416	2
1	1824	416	2
1	1840	416	2
1	1856	416	2
1	1872	416	2
1	1888	416	2
1	1904	416	2
1	1920	416	2
1	1936	416	2
1	1952	416	2
1	1968	416	2
1	1984	416	2
1	2000	416	2
1	2016	416	2
1	2032	416	2
1	2048	416	2
1	2064	416	2
1	2080	416	2
1	2096	416	2
1	2112	416	2
1	2128	416	2
1	2144	416	2
1	2160	416	2
1	2176	416	2
1	2192	416	2
1	2208	416	2
1	2224	416	4
1	2256	416	3
1	2272	416	2
1	2288	416	2
1	2304	416	2
1	2320	416	2
1	2336	416	2
1	2352	416	2
1	2368	416	2
1	2384	416	2
1	2400	416	2
1	2416	416	2
1	2432	416	2
1	2448	416	2
1	2464	416	2
1	2480	416	2
1	2496	416	2
1	2512	416	2
1	2528	416	2
1	2544	416	2
1	2560	416	2
1	2576	416	2
1	2592	416	2
1	2608	416	2
1	2624	416	2
1	2640	416	2
1	2656	416	2
1	2672	416	2
1	2688	416	2
1	2704	416	2
1	2720	416	2
1	2736	416	2
1	2752	416	2
1	2768	416	2
1	2784	416	2
1	2800	416	4
51	1504	336	9
51	1520	336	9
51	1568	400	9
51	1584	400	9
51	1600	400	9
51	1584	384	9
51	1600	384	9
51	1600	368	9
51	1664	400	9
51	1680	400	9
51	1696	400	9
51	1664	384	9
51	1680	384	9
51	1664	368	9
51	2256	368	9
51	2272	368	9
51	2256	304	9
51	2272	304	9
8	160	400	33
8	176	400	33
8	192	400	33
8	672	384	33
8	688	384	33
8	704	384	33
8	720	384	33
8	736	384	33
8	752	384	33
8	1040	384	33
8	1056	384	33
8	1184	400	33
8	1200	400	33
8	1216	400	33
8	1728	400	33
8	1744	400	33
8	1760	400	33
8	1408	192	34
8	1424	192	34
8	1440	192	34
8	1456	192	34
8	1488	176	34
8	1504	176	34
8	1520	176	34
8	1536	176	34
8	1552	176	34
8	1568	176	34
8	1584	176	34
8	1600	176	34
8	1616	176	34
8	1632	176	34
8	1648	176	34
8	1664	176	34
8	1680	176	34
8	112	272	35
8	112	288	38
8	128	272	36
8	128	288	39
8	144	272	36
8	144	288	39
8	160	272	37
8	160	288	40
8	320	256	35
8	320	272	38
8	336	256	36
8	336	272	39
8	352	256	37
8	352	272	40
8	640	272	35
8	656	272	36
8	672	272	37
8	640	288	38
8	656	288	39
8	672	288	40
8	720	304	35
8	736	304	36
8	752	304	36
8	768	304	36
8	784	304	37
8	720	320	38
8	736	320	39
8	752	320	39
8	768	320	39
8	784	320	40
8	1168	272	35
8	1184	272	36
8	1200	272	37
8	1168	288	38
8	1184	288	39
8	1200	288	40
8	1648	272	35
8	1664	272	36
8	1680	272	36
8	1696	272	36
8	1712	272	37
8	1648	288	38
8	1664	288	39
8	1680	288	39
8	1696	288	39
8	1712	288	40
8	2320	288	35
8	2336	288	36
8	2352	288	37
8	2320	304	38
8	2336	304	39
8	2352	304	40
8	16	368	50
8	32	352	50
8	48	352	51
8	64	368	50
8	80	368	51
8	96	368	50
8	112	368	51
8	128	384	51
8	816	384	50
8	832	352	50
8	848	352	51
8	864	352	50
8	880	336	50
8	896	336	51
8	912	352	50
8	928	352	51
8	944	384	50
8	960	352	50
8	976	352	51
8	992	368	51
8	1888	400	50
8	1904	368	50
8	1920	368	51
8	1936	384	51
8	2368	352	50
8	2384	336	50
8	2400	288	50
8	2416	288	51
8	2432	304	51
8	2448	384	51
10	360	368	52	352	368	30	32	0
10	1864	368	52	1856	368	30	32	1
61	1800	384	70015	1792	384	30	16	1
13	352	368	711
13	368	368	712
13	352	384	713
13	352	400	713
13	368	384	714
13	368	400	714
13	1792	384	711
13	1808	384	712
13	1792	400	713
13	1808	400	714
13	1856	368	711
13	1872	368	712
13	1856	384	713
13	1872	384	714
13	1856	400	713
13	1872	400	714
13	2320	400	713
13	2336	400	714
13	2256	384	713
13	2272	384	714
13	2256	400	713
13	2272	400	714
13	2256	128	713
13	2272	128	714
13	2256	144	713
13	2272	144	714
13	2256	160	713
13	2272	160	714
13	2256	176	713
13	2272	176	714
13	2256	192	713
13	2272	192	714
13	2256	208	713
13	2272	208	714
13	2256	224	713
13	2272	224	714
13	2256	240	713
13	2272	240	714
13	2256	256	713
13	2272	256	714
13	2256	272	713
13	2272	272	714
13	2256	288	713
13	2272	288	714
13	240	368	88
13	272	368	89
13	240	400	810
13	272	400	811
13	272	336	812
13	304	336	813
13	304	400	815
13	2144	368	88
13	2176	368	89
13	2176	400	811
13	2176	272	84
13	2208	272	85
13	2208	400	87
13	2192	368	45
13	2192	384	46
13	2192	400	46
13	2224	272	45
13	2224	288	46
13	2224	304	46
13	2224	320	46
13	2224	336	46
13	2224	352	46
13	2224	368	46
13	2224	384	46
13	2224	400	46
13	1328	320	812
13	1424	320	813
13	1424	400	815
13	464	336	88
13	512	336	89
13	528	336	45
13	528	352	46
13	528	368	46
13	1312	144	88
13	1360	144	89
13	1312	160	810
13	1360	160	811
13	1376	144	45
13	1376	160	46
13	1376	176	47
13	1312	176	49
13	1328	176	48
13	1344	176	48
13	1360	176	48
13	1296	352	88
13	1392	352	89
13	1392	400	811
13	1408	352	45
13	1408	368	46
13	1408	384	46
13	1408	400	46
13	1264	384	84
13	400	368	84
13	512	384	84
13	1264	400	86
13	400	400	86
13	512	400	86
13	1360	384	85
13	464	368	85
13	592	384	85
13	1360	400	87
13	464	400	87
13	592	400	87
13	1376	384	45
13	1376	400	46
13	480	368	45
13	480	384	46
13	480	400	46
13	608	384	45
13	608	400	46
13	1376	384	45
13	1376	400	46
13	1408	352	45
13	1408	368	46
13	1408	384	46
13	1408	400	46
13	1440	320	45
13	1440	336	46
13	1440	352	46
13	1440	368	46
13	1440	384	46
13	1440	400	46
13	288	368	45
13	288	384	46
13	288	400	46
13	320	336	45
13	320	352	46
13	320	368	46
13	320	384	46
13	320	400	46
12	352	368	9	32	16
12	353	384	9	30	32
12	2320	384	9	32	16
12	1792	384	9	32	16
12	1793	400	9	30	16
12	1856	368	9	32	16
12	1857	384	9	30	32
12	2257	384	9	30	33
12	2320	384	9	32	16
12	2321	400	9	30	16
12	2257	128	9	30	176
14	240	368	9	48	1
14	272	336	9	48	1
14	400	368	9	80	1
14	464	336	9	64	1
14	512	384	9	96	1
14	512	304	9	63	1
14	1312	144	9	64	1
14	2144	368	9	48	1
14	2176	272	9	48	1
14	1264	384	9	112	1
14	1296	352	9	112	1
14	1328	320	9	112	1
1	0	135	22
1	0	150	22
1	16	150	22
1	32	150	22
1	100	150	22
1	115	150	22
1	130	150	22
15	176	352	22	16	90
15	192	352	22	16	90
15	224	304	22	16	90
15	240	304	22	17	93
15	416	320	22	16	90
15	656	384	22	19	94	17	93
15	704	352	22	19	94	17	93
15	1472	368	22	19	94	17	93
3	528	380	1004	-1	0
2	224	380	1001	1
2	832	384	1001	0
2	880	384	1001	0
53	576	352	1013	-1	512	384	9	96
53	2096	352	1013	-1	2096	384	16	16
52	1072	320	90
52	1104	288	90
52	1136	256	90
52	1168	224	90
52	1200	192	90
52	1328	80	90
52	1344	80	90
52	1360	80	90   
52	1472	112	90
52	1488	112	90
52	1536	128	90
52	1552	128	90
52	1568	128	90
52	1584	128	90
52	1616	112	90
52	1632	112	90
52	1648	112	90
52	1664	112	90
52	1696	144	90
52	1728	112	90
52	1760	128	90
52	1808	96	90
52	1840	128	90
54	1984	368	90013	52
54	2000	368	90013	52
54	2096	384	90013	16	90
54	2048	400	90013	52
54	2032	368	90013	52
54	1968	384	90013	52
54	1984	384	90013	52
54	2000	384	90013	52
54	2016	384	90013	52
54	2032	384	90013	52
54	1952	400	90013	52
54	1968	400	90013	52
54	1984	400	90013	52
54	2000	400	90013	52
54	2016	400	90013	52
54	2032	400	90013	52
54	2048	400	90013	52
54	2112	400	90013	52
54	2016	368	90013	52
54	2096	400	90013	52
57	2688	336	200053
9990	2528	240	96
50	2832	368	0	2848	416	4
9991	2256	112	9	32	16	6	1	128	16	32	16
